sentence	sentence_id	locale	reason
Marta, la sua amata, lo va a trovare in ospedale.	07afc46ffab7ddeda0ed59f4b392ed8a23c98cee9bcc114ccf1c0488a330b61c	it	grammar-or-spelling
Edwin Aguilar	07a4a52c5f674617c75b7ae74cdf6a10a48d7d4e305c457ddbacad18879b2c8c	it	different-language
Nobody Lives Forever	07acbad269d4a85e12616dd47c6c0b7d8bf07f800dfca6f25ff6dad4f30755cf	it	different-language
Lucas Rios Marques	07bec6a94c9fac2e0630dfeca58088f52ebd5acde1c25aa2d38e60f5b551bcaf	it	different-language
Nobody Lives Forever	07acbad269d4a85e12616dd47c6c0b7d8bf07f800dfca6f25ff6dad4f30755cf	it	different-language
Louis Bastide	0781303d32740e369e300532aca670bbdc5d5ca47a60768935ea352bcf8259e6	it	different-language
The Big Catch	07b6998335faf51826a2c4332078682573cc8fd4374c156a274b082cde2201eb	it	different-language
Infatti, negli Stati Uniti, erano consentite cubatura superiori.	07a7a84b5822aa3b24842af438da051df661d33cc7ec9c43d2086ff48b71ca7a	it	grammar-or-spelling
Per impedire che venga annullato per gli ingenti costi, il dott.	07c65f6636001bb4f82989e72fce9cb745f51b1e301580f619bc6bca891cd264	it	grammar-or-spelling
Per impedire che venga annullato per gli ingenti costi, il dott.	07c65f6636001bb4f82989e72fce9cb745f51b1e301580f619bc6bca891cd264	it	Punteggiatura errata
Tuttavia, verso la fine della vita di Carlo, lui e Elisabetta si avvicinarono.	0891f69dcc361f807cd7c1d7b9db4ea9bcecee153c0cca5d56f66480a9c0f8b2	it	grammar-or-spelling
Una classificazione alternativa delle imposte può essere effettuato in base alla loro funzione economica.	091ec511286a3aeb9b09139dfb7c0bde548e8ab598ae0d399ffdc5f9f6c826dc	it	grammar-or-spelling
Il trofeo è stato conquistato dal per la tredicesima volta nella sua storia.	09cc45e8a1c351c446674fd693f71949f817903c76a22cf75c3d4439fe3cf9f2	it	grammar-or-spelling
贾春旺简历, 新华网.	09d590022745d1530195f7c5baff8ccf44206597721b533e3bb73d66fcf96840	it	different-language
A seguire furono disputati le finali per stabilire i piazzamenti finali delle varie squadre.	0a326c0ddeffc790b6ed340304dc8a5206c29f9358a85398e98f3d6cfe421b0b	it	grammar-or-spelling
Li vennero distrutte o trasferite negli archivi del partito nazista a Monaco di Baviera.	0a34f990fe8d1aad048e1dc98c54101cc09688f299bd0a3ad5d22c5454b7ab34	it	grammar-or-spelling
Kiss and Tell	09f37f5ecbee1fd4c23831f749096eb95fd0ac192cdbfa8dbb81fb2448426630	it	different-language
Il film è stata accolto positivamente dalla critica.	0a2f39e13de5604a168065e20ca95c6d1d5278c486039c0da550f408973abe0f	it	grammar-or-spelling
La nuova release comprenderà il salvataggio files anche in formato.	0a5cac2a10df9fb510ddd44a831f588a95f6464fe8782163fdec7e9ba1e4cd59	it	Manca un vocabolo alla fine per dare senso alla frase (tipo di file, nella fattispecie)
Styles e così fa da manager ad Abyss nel suo match contro Herman.	0a47eb6155ae885f760cafb137c1c87a6453136c300ee7c1fc8480bfefcbe22b	it	Non ha senso compiuto
A. Mario e Manlio.	0a666f4f8bd49c7f61bdbba1bc71075d75a0a32add4c6f18c23e2d7840990cfe	it	Abbreviazionr
Jurij Beljaev	0a62bf22c7895849da18df347943e37a88653c37f274f4d787f91202beb5d72a	it	difficult-pronounce
Jurij Beljaev	0a62bf22c7895849da18df347943e37a88653c37f274f4d787f91202beb5d72a	it	different-language
Venne sepolta nell'Inglewood Park Cemetery di Inglewood.	0a3c48c5d44410d7752b9a2ea814d4e674014d21bd1e0b31081effad881cc9bb	it	different-language
Venne sepolta nell'Inglewood Park Cemetery di Inglewood.	0a3c48c5d44410d7752b9a2ea814d4e674014d21bd1e0b31081effad881cc9bb	it	difficult-pronounce
Si trova ad una ventina di km da Heidelberg e dalla conurbazione di Mannheim-Ludwigshafen.	0a65fc278b027abd7b69f22d4fbfa01bd0331d1072f2b13696ccaf99db291c17	it	difficult-pronounce
Si trova ad una ventina di km da Heidelberg e dalla conurbazione di Mannheim-Ludwigshafen.	0a65fc278b027abd7b69f22d4fbfa01bd0331d1072f2b13696ccaf99db291c17	it	different-language
È servita dalla linea M Sixth Avenue Local, sempre attiva.	0a848e4eb4a10a4e866dc07567e52f446079c2e963c8bf5b14088ec06dd5ee8b	it	different-language
H. Roberts ritengono che contenente letras.	0a7e468ffeee6d54ba71e52241764da2edcd7004cb990dc837d0f0dfd5158879	it	grammar-or-spelling
I, cc.	0a954d8467ebaf05d48153a85749a8a46d698ea98d8d674d0cc892fda64ea199	it	What?
The Dark Tower	0a8c0c8ca298fb5b0ca2741a77977132a96488af20645631c1860fa27452af31	it	different-language
Ludendorff, incoraggiato dal successo, decise di lanciare un'ulteriore offensiva, culminata nell'seconda battaglia della Marna.	0a9696e888aabcca91c3df333c1067f6c6b1585b6418b0a56accfacdd1274814	it	grammar-or-spelling
Gethin Jenkins	0a939e795d4f4162eafd5e84a27282e90d95778d6be078528426e437e2d18e3d	it	different-language
Prende il nome dalla parola "kaj?	0a7705c5912a1acad9c2ab5d78c740bc6dada27f38331e31b105f3bb1a29f0dd	it	grammar-or-spelling
Prende il nome dalla parola "kaj?	0a7705c5912a1acad9c2ab5d78c740bc6dada27f38331e31b105f3bb1a29f0dd	it	difficult-pronounce
In tutti questi eventi, Trauttmansdorff ebbe un ruolo assolutamente predominante.	0a80a2d0457055d66757e396d62190e7a9f738efa683cd63117f4b72553d7f54	it	difficult-pronounce
Prende il nome dalla parola "kaj?	0a7705c5912a1acad9c2ab5d78c740bc6dada27f38331e31b105f3bb1a29f0dd	it	grammar-or-spelling
Prende il nome dalla parola "kaj?	0a7705c5912a1acad9c2ab5d78c740bc6dada27f38331e31b105f3bb1a29f0dd	it	difficult-pronounce
Jason Richardson	0a38fbc209b5d6a5d3fa8c7a27f582cf44d713882e59b6162dc36dea4062bff4	it	different-language
贾春旺简历, 新华网.	09d590022745d1530195f7c5baff8ccf44206597721b533e3bb73d66fcf96840	it	different-language
Tra gli altri interpreti, Lionel Barrymore, Samuel S. Hinds, Marjorie Main.	0ad1de6c2fa965adb34d4c960424297593f2c7261e2207e1b8eb19d15ed0fb96	it	different-language
贾春旺简历, 新华网.	09d590022745d1530195f7c5baff8ccf44206597721b533e3bb73d66fcf96840	it	different-language
I, cc.	0a954d8467ebaf05d48153a85749a8a46d698ea98d8d674d0cc892fda64ea199	it	difficult-pronounce
L"'Exchange Ilford" è la principale galleria commerciale del centro di Ilford.	0ab000a3b95dd1e7750a6cbea78212f806ba0e441c34b2fe106f1968b9dd5542	it	difficult-pronounce
贾春旺简历, 新华网.	09d590022745d1530195f7c5baff8ccf44206597721b533e3bb73d66fcf96840	it	different-language
In quell'anno la Bagnolese disputò un buon campionato arrivando terza dietro e Bari.	0acdd65c3a1aaf4858b4c2339128a2cbf4b7a5c873e5e3a7190906c1ef81fda8	it	grammar-or-spelling
I, cc.	0a954d8467ebaf05d48153a85749a8a46d698ea98d8d674d0cc892fda64ea199	it	difficult-pronounce
American Chopper: Senior vs.	0a8d96d59700fbada368dfc8da36d9e8b94a5052c7228c481a3f6795cff06dc3	it	difficult-pronounce
American Chopper: Senior vs.	0a8d96d59700fbada368dfc8da36d9e8b94a5052c7228c481a3f6795cff06dc3	it	different-language
Begin Again	0aedd8e49c4bc9fcf2c7fd5430ae9709870770299e7744b476919403c9fa0ab3	it	different-language
La stagione seguente viene acquistato dal per quattro milioni e mezzo di euro.	0b66a1003546fbdda7a4b647fc93398597251549ca24d11e9a02bd8e941b440f	it	grammar-or-spelling
È un giovane fotografo del "Daily Planet", grande appassionato di computer e aspirante giornalista.	0bcf4e5e5cb5a16863d2efd6d078b2f3c6971c3fd23d51dbd543d04c3b7f82ce	it	dopo le prime registrazioni di ogni sessione segnala che il volume di registrazione è troppo basso, con qualsiasi settaggio del microfono
È considerato uno delle più esotiche del paese.	0ba6dff521de390fbbf1b3d3088014f10b6d6e83433d4bfcf72642bbb2c98fdc	it	grammar-or-spelling
Un piano interrato composto dalle cucine dispensa e la chiesina.	0c215b1ee3a00d5e7a597a538860cdf832001a62faca0278ea3636fa6b75963a	it	grammar-or-spelling
True Story	0cad9e5066435f7672e7ec130da5bc782c7228950f8a765a77ebbb336a022289	it	different-language
Orden des hl.	0c9d39befa5c155f31026d782ca6f4b9d90452f92066b72c5e3b009a521a9b38	it	different-language
Orden des hl.	0c9d39befa5c155f31026d782ca6f4b9d90452f92066b72c5e3b009a521a9b38	it	difficult-pronounce
Joseph Levis	0cedc14ab147fdbd83b9b2d5b0e8b55f976c445b624208a1e279a731104b1e05	it	different-language
Laurie Main	0cf50bb65877eba33e10718889a568315c6f45774cfec33a733f9a2f141bd617	it	different-language
L'ipogammaglobulinemia è un evento avverso raro associato a carbamazepina.	0ca894555a6053b08c1a2f1e41e82d97a621c51897ce22c5f777fe551c5956af	it	difficult-pronounce
Delusa, lo rimuove completamente dalla sua vita.	0cb2328d5c4395e5b8e784c1317baea71e5f4ddfc0d694c62a1355f67dc15ee1	it	mi dice non è possibile individuare il microfono
Popolano une grande varietà di habitat differenti.	0ccdaee3690604a2237d08ee07029810952e30fdef1e1ba8c3478ac315280795	it	different-language
Popolano une grande varietà di habitat differenti.	0ccdaee3690604a2237d08ee07029810952e30fdef1e1ba8c3478ac315280795	it	grammar-or-spelling
Questa è la terza unità a portare questo nome.	0ceb08753a3545dd2f9defa13239de9113f372652cf1909926d277dd163f9ceb	it	non riesco a capire come finire la registrazione
Popolazioni sono presenti in Madagascar, ma potrebbe trattarsi di specie introdotta.	0d37538d67e07db34e6c7ca4e0d13a06efc903a4c0313386b6626a706395e7aa	it	grammar-or-spelling
Nel frattempo, il ladro si è nascosto nella pendola per paura di essere visto.	0d0e3f17c81513b5a1d2bb027af135e92b741abaa8a7c66b38c8a0f022fea1ba	it	grammar-or-spelling
La folla si dette saccheggio dei negozi.	0d4f4c56b6af48bb534503a0be426d0ea26237a1bcfdd94e21c7979019d2d10a	it	grammar-or-spelling
Tutto si basa sugli elementari della linea, del piano e dei colori primari.	0d485c4be6f3e6b0f73cde7ec22f112a60570900e6afbb48e00207d57acacf83	it	grammar-or-spelling
Armeno è terra di antiche memorie.	0d423a99d4ace9a1d2180f415cb2cdedce82ff17cb90711642eee14d8f820d0a	it	grammar-or-spelling
Per giustificare la sua sparizione, dice a tutti che è morto.	0d531814365b56a8b75003602d2cff6756f057d25806a5a5ad1de6da4a0fb284	it	Se è morto non può dire nulla a nessuno
Phineas Taylor Barnum è apparso anche in storie a fumetti.	0d2ec3f45a83b9e1792030e10234b73c7eab8d535fc8a22d1e4fffa3d1f7769e	it	difficult-pronounce
L'opera è conservata nel Wallraf-Richartz Museum di Colonia.	0cfe63a292a68d8e50f222d3d30c38d55200a5dd94a4161f9275d9bad594a1df	it	difficult-pronounce
Visse tutto nella sequela a Cristo e nella fedeltà al Vangelo.	0d3e141cbb5589630d5b2ed1b11cac8b12b9a858a4ab2aeb6deff0f4e3057f8d	it	grammar-or-spelling
Tutto si basa sugli elementari della linea, del piano e dei colori primari.	0d485c4be6f3e6b0f73cde7ec22f112a60570900e6afbb48e00207d57acacf83	it	grammar-or-spelling
Phineas Taylor Barnum è apparso anche in storie a fumetti.	0d2ec3f45a83b9e1792030e10234b73c7eab8d535fc8a22d1e4fffa3d1f7769e	it	difficult-pronounce
La stagione successiva realizza un "treble", vincendo la Supercoppa, scudetto e Coppa Italia.	0d34a8f691082ef89d11affbe3773cc291f378829e1de4a77cb978e937f0b642	it	difficult-pronounce
Le nascite furono celebrate sulla monetazione imperiale.	0d45b68990ede9d8bbc219da1a47fc874c41ddd176118435182c0da4c2e38849	it	grammar-or-spelling
La diversa forma del bacino indicavano che si trattasse di un nuovo taxon.	0d6140404f3382523f20d96f6792d1a182689553c251ef250bc2b2e7f82463a5	it	grammar-or-spelling
Nello stesso anno fu promosso a tenente feldmaresciallo.	0dd0c402231e7760d41c9dc9c876c34fe08d9a987fedeca6120e00f9fab2cbbc	it	grammar-or-spelling
L'accesso al complesso e ottenuto attraverso una lunga e ripida scalinata.	0e0ffa872ad85d475a6dd3a8252b21df6b40e1681a8b60d9726b7f0f7d6a9c54	it	grammar-or-spelling
Tra i tornei minore è riuscito a vincere dieci futures.	0e6644bcfd40ba1463f92461727945828c989c4338e9c23eadd7225e97b945a0	it	grammar-or-spelling
Basi e capitelli delle colonne portanti della chiesa sono state ritrovati.	0e7116422d4a7e69570eabc904c2e2388af162b744a521bb7a20ae4eb5e64b31	it	grammar-or-spelling
Per maggiori informazioni consultato la pagina inglese di Wikipedia.	0e97d0b5bb7d07ad517de23a215c12563b1609eba2054c11a0a402803b2fe4bf	it	grammar-or-spelling
The Catch of the Season	0eb0be155ee837a6a85ddd98ef07a4599af59d3a1eb71d5240d128c3fbf3d963	it	different-language
The Silent Man	0ed38add77de0fa17ce330925761f7cc0b86a9b3b6267ce8814c4c035365a284	it	different-language
Il Sandefjord si classificò ultimo e retrocesse.	0e882e98c8a6aa0a24b77e457478ce0f0f54ca718a0e0227b2dfc84cf44186f2	it	difficult-pronounce
The White Goddess	0efd89ed42f02fcf97aa263917606c60afaecc361cb54bda49d4cd54bc0b23bc	it	different-language
Second Sight	0f022ed3653535be4c59f280bb842635b86b001832c1e226c7f4f0e90e5473b1	it	different-language
L'edificio è oggi divisa in tre navate e misura m.	0efe398cf87ca053d91debb067988e31fdc6bb049b3e24415716b5a8034df3c7	it	Manca un numero davanti alla m
Tra essi Roman Polański, Franklin J. Schaffner, John Milius, Richard Donner, Peter Hyams.	0f2d16dfe47c819e203fb8ac300f54e7692a6f6f3528fe7ba2237790fe689175	it	different-language
Tra essi Roman Polański, Franklin J. Schaffner, John Milius, Richard Donner, Peter Hyams.	0f2d16dfe47c819e203fb8ac300f54e7692a6f6f3528fe7ba2237790fe689175	it	difficult-pronounce
Siim-Sander Vene	0f107eac546c3dd40cfcfdf58148e7dd8ae837b98c97cc83336b61dc66df708e	it	different-language
Ha giocato venticinque partite per il ed ha segnato tre reti.	0f6324cb5ac29556bb642d067e9cdf98a4b09cc18e15466cb0f33c56209d2bda	it	grammar-or-spelling
Do You Swing?	0fa8995c5be55fb8e6b4cafe02e9231655e88eafaf813d7d43e0946afedebc37	it	different-language
In Coppa Italia viene invece eliminato ai tempi supplementari dal in semifinale.	0fb5b396ef54af433dd15974c9de5def08af1ea902e6596a20267b839c8b8bca	it	grammar-or-spelling
De Groot.	0f7418cb8e06160a614de96c490ed0db1fbd9af36ae4b011a0f7415892ba0ba9	it	è solo un nome straniero
Treme dove trova come compagno di squadra un veterano della categoria: Frankie Chili.	0fb1aca63bde6cb0b75f0aa9e72f2ca597bacc06b0172f65892111c40c77d305	it	grammar-or-spelling
Suo figlio Stefano fu anch'egli rugbista e internazionale per l'.	102d498f343bb43f0a1cdf9cc651d2801fd2c2a99592fdd90a7204e6dd6ff81a	it	grammar-or-spelling
Possiede una delle più importanti collezione di cactus e piante succulente d'Europa.	1026594f8f71b2706c0234533bf5c32b89e2ef703c41ac569c5481e4eaea1ff7	it	grammar-or-spelling
Il dlgs.	1032cef1550243077891a796a096e5eb34ceb3b98fb1ec61a93cad0c5ecbcaf0	it	lunghezza
Al contrario, dai cinesi era considerato un membro d'èlite della società.	10414f05c24b270bd1821da1af13cfd824ca15f626ef8b20f65411b1021ba4fc	it	grammar-or-spelling
Il nome del gruppo sta per "Music Boys Live in Absolute Quality".	0fd1fa19be8d6cc73972812e1fbfed40935c91ffa47dd69b7c00c444bd891015	it	different-language
La sua malattia, però, è peculiare: infatti egli vede tutto bianco.	103e2ea385159632dcb41972dc5ae26527376eb3919b01a37a84df3269c9e125	it	Non riesco a consentire l'uso del microfono
Treme dove trova come compagno di squadra un veterano della categoria: Frankie Chili.	0fb1aca63bde6cb0b75f0aa9e72f2ca597bacc06b0172f65892111c40c77d305	it	Italiano:
Questa frase e' stata presa da wikipedia:
"nel team italiano D.F.X. Treme dove trova come compagno di squadra un veterano della categoria: Frankie Chili."

Deduco che "Treme" sia collegato alla parte precedente dove si pronuncerebbe "Extreme" al
Marx scrisse "Now and Forever" come dedica a sua moglie, l'attrice Cynthia Rhodes.	107ba867d08af8cac3909c018719369651663792658be8e55d97008a188fec92	it	different-language
Erano composti da artigiani e mercanti che esprimevano lo spirito do solidarietà.	10b17effdc0210d159c5d8f1a530a5252b751de97af1d1673605347af7ddc8d6	it	grammar-or-spelling
Shake It Off	10c8bdb8a89f1c7de124ce09313ca664991d8af33fb6a59bc6c1da6600d59d94	it	different-language
Era costituita da un fabbricato viaggiatori e due binari dove sono ancore presenti.	10b65fafddb4c2600da8ca55c69e941b51080c5f85464349c0511e6dfeeac346	it	grammar-or-spelling
La licenza rimane in vigore per tutta la durata del diritto d'autore allegati.	10ccc67bc6a564226c4c3f7093adc7e44cfd68e818c0515383727a17e5f9116c	it	grammar-or-spelling
Vide la vittoria finale dell', che venne promosso in Vysšaja Liga.	10298b25f81d25b15d6b7914672d19be1913c89ba12717d8e37642818805d5dd	it	grammar-or-spelling
All'epoca la direzione della Bydgoszcz fu di F. Hoffman.	10dfe230ba98ed5cb4315f0161b183d68bd1076164093d2e253eaa17a3af5105	it	difficult-pronounce
Lui e i suoi successori, tuttavia continuarono a rivendicare la contea insieme al ducato.	10628701b47e0b82dbd7e4846cb3a16b29b1ec7bd42252666dbb1b4704a3b08d	it	grammar-or-spelling
Erano composti da artigiani e mercanti che esprimevano lo spirito do solidarietà.	10b17effdc0210d159c5d8f1a530a5252b751de97af1d1673605347af7ddc8d6	it	grammar-or-spelling
Ciascuna riga è una opportuna combinazione delle output.	10a54e40c09bb427eead4bb8e4d091d7a42d29128e5df4df0c6b74d7cb55f79f	it	grammar-or-spelling
Dopo i primi test di volo, effettuati dallo stesso ing.	110060b0b9bdb23d5342458e88763f878709f20a2b1dab75399ed5211a047a57	it	grammar-or-spelling
Dopo i primi test di volo, effettuati dallo stesso ing.	110060b0b9bdb23d5342458e88763f878709f20a2b1dab75399ed5211a047a57	it	La frase non è completa. Quel punto non è un punto fermo, ma un'abbreviazione.
Oltre a lottare sugli eventi che è apparso a firme autografe e convention leggende.	10da2812a4376f1d236fc1d8871d772af42a1d492eb5edb1e17115fa027a702e	it	grammar-or-spelling
Il Tokyo Kuyo-Kai è un gruppo di studenti degli ex direttori della Scuola Hosokawa.	10bf4b8953f69341d0c6476688be9e90bc55943faac721fa1cabbb07d4e69392	it	difficult-pronounce
La seconda, in alto un sole e una stadera nel festone.	10bea171d5cb9f8a00909f19e0ea79cef634341a476fea798d20f205183bc84f	it	grammar-or-spelling
Nikolaj Sokolov	10d7de0cd01fc5bb4f9bbceb64901229ecd85be15f016616825c7117eda9be64	it	difficult-pronounce
Da quella data, Formula Imola si occupa della sola gestione delle attività in pista.	10d07bfda5297021aea5c5a20e2919fc4a37e176e2485f5aea25a1f4049ac1dc	it	difficult-pronounce
Attualmente è direttore il M° Alberto Giraldi.	10cc5218ab9f8e759efffd210c42255e7815df2f9d380f4c10d825b37a8d8edb	it	grammar-or-spelling
Lo stadio utilizzato per il baseball ha una capienza di posti a sedere.	10e19d4ab9f4ca37b67f49a9cd186d512c3738b498beb2b572d820474c4c91f4	it	grammar-or-spelling
Il remix ufficiale del brano figura la collaborazione del rapper Flo Rida.	105c4d30682561f3ce34219df9a0d7ae734fb371b1e89533449e06d3e8fd236a	it	grammar-or-spelling
Oltre a lottare sugli eventi che è apparso a firme autografe e convention leggende.	10da2812a4376f1d236fc1d8871d772af42a1d492eb5edb1e17115fa027a702e	it	grammar-or-spelling
Il diritto positivo italiano ha recepito, agli art.	111960d66907d00a2ac32feecfe6e55c443007bcb2ac7f146a3034772c412a3d	it	grammar-or-spelling
Vide la vittoria finale dell', che venne promosso in Vysšaja Liga.	10298b25f81d25b15d6b7914672d19be1913c89ba12717d8e37642818805d5dd	it	grammar-or-spelling
M. Bonč-Tomačevski.	111a3919650e1f3c0051d82d92531263e600b694bd4a8224bbd7af1c4cce6b81	it	difficult-pronounce
Ha giustificato l'abbandono del´etichetta dal fatto che lui ora vuole operare in modo indipendente.	11280f7e5e7f527cb91f54a92d5a60bfd6a9360c596804258912d7e64179cb29	it	grammar-or-spelling
Vide la vittoria finale dell', che venne promosso in Vysšaja Liga.	10298b25f81d25b15d6b7914672d19be1913c89ba12717d8e37642818805d5dd	it	grammar-or-spelling
Era costituita da un fabbricato viaggiatori e due binari dove sono ancore presenti.	10b65fafddb4c2600da8ca55c69e941b51080c5f85464349c0511e6dfeeac346	it	grammar-or-spelling
